id,song_id,lyrics_text,lyrics_hash,word_count,verse_count,language_detected,source,lyrics_raw_id,created_at,year
 it was four days later that we disembarked in a perfect welter of confusion tampa lay in the pine covered sand flats at the end of a one track railroad and everything connected with both military and railroad matters was in an almost inextricable tangle there was no one to meet us or to tell us where we were to camp and no one to issue us food for the first twenty four hours while the railroad people unloaded us wherever they pleased or rather wherever the jam of all kinds of trains rendered it possible we had to buy the men food out of our own pockets and to seize wagons in order to get our spare baggage taken to the camping ground which we at last found had been allotted to us
 once on the ground we speedily got order out of confusion under wood s eye the tents were put up in long streets the picket line of each troop stretching down its side of each street the officers quarters were at the upper ends of the streets the company kitchens and sinks at the opposite ends the camp was strictly policed and drill promptly begun for thirty six hours we let the horses rest drilling on foot and then began the mounted drill again the regiments with which we were afterward to serve were camped near us and the sandy streets of the little town were thronged with soldiers almost all of them regulars for there were but one or two volunteer organizations besides ourselves the regulars wore the canonical dark blue of uncle sam our own men were clad in dusty brown blouses trousers and leggings being of the same hue while the broad brimmed soft hat was of dark gray and very workmanlike they looked as in column of fours each troop trotted down its company street to form by squadron or battalion the troopers sitting steadily in the saddles as they made their half trained horses conform to the movement of the guidons
 over in tampa town the huge winter hotel was gay with general officers and their staffs with women in pretty dresses with newspaper correspondents by the score with military attaches of foreign powers and with onlookers of all sorts but we spent very little time there
 we worked with the utmost industry special attention being given by each troop commander to skirmish drill in the woods once or twice we had mounted drill of the regiment as a whole the military attaches came out to look on english german russian french and japanese with the englishman captain arthur lee a capital fellow we soon struck up an especially close friendship and we saw much of him throughout the campaign so we did of several of the newspaper correspondents richard harding davis john fox jr caspar whitney and frederic remington on sunday chaplain brown of arizona held service as he did almost every sunday during the campaign
 there were but four or five days at tampa however we were notified that the expedition would start for destination unknown at once and that we were to go with it but that our horses were to be left behind and only eight troops of seventy men each taken our sorrow at leaving the horses was entirely outweighed by our joy at going but it was very hard indeed to select the four troops that were to stay and the men who had to be left behind from each of the troops that went colonel wood took major brodie and myself to command the two squadrons being allowed only two squadron commanders the men who were left behind felt the most bitter heartburn to the great bulk of them i think it will be a life long sorrow i saw more than one both among the officers and privates burst into tears when he found he could not go no outsider can appreciate the bitterness of the disappointment of course really those that stayed were entitled to precisely as much honor as those that went each man was doing his duty and much the hardest and most disagreeable duty was to stay credit should go with the performance of duty and not with what is very often the accident of glory all this and much more we explained but our explanations could not alter the fact that some had to be chosen and some had to be left one of the captains chosen was captain maximilian luna who commanded troop f from new mexico the captain s people had been on the banks of the rio grande before my forefathers came to the mouth of the hudson or wood s landed at plymouth and he made the plea that it was his right to go as a representative of his race for he was the only man of pure spanish blood who bore a commission in the army and he demanded the privilege of proving that his people were precisely as loyal americans as any others i was glad when it was decided to take him
 it was the evening of june 7th when we suddenly received orders that the expedition was to start from port tampa nine miles distant by rail at daybreak the following morning and that if we were not aboard our transport by that time we could not go we had no intention of getting left and prepared at once for the scramble which was evidently about to take place as the number and capacity of the transports were known or ought to have been known and as the number and size of the regiments to go were also known the task of allotting each regiment or fraction of a regiment to its proper transport and arranging that the regiments and the transports should meet in due order on the dock ought not to have been difficult however no arrangements were made in advance and we were allowed to shove and hustle for ourselves as best we could on much the same principles that had governed our preparations hitherto
 we were ordered to be at a certain track with all our baggage at midnight there to take a train for port tampa at the appointed time we turned up but the train did not the men slept heavily while wood and i and various other officers wandered about in search of information which no one could give we now and then came across a brigadier general or even a major general but nobody knew anything some regiments got aboard the trains and some did not but as none of the trains started this made little difference at three o clock we received orders to march over to an entirely different track and away we went no train appeared on this track either but at six o clock some coal cars came by and these we seized by various arguments we persuaded the engineer in charge of the train to back us down the nine miles to port tampa where we arrived covered with coal dust but with all our belongings
 the railway tracks ran out on the quay and the transports which had been anchored in midstream were gradually being brought up alongside the quay and loaded the trains were unloading wherever they happened to be no attention whatever being paid to the possible position of the transport on which the soldiers were to go colonel wood and i jumped off and started on a hunt which soon convinced us that we had our work cut out if we were to get a transport at all from the highest general down nobody could tell us where to go to find out what transport we were to have at last we were informed that we were to hunt up the depot quartermaster colonel humphrey we found his office where his assistant informed us that he didn t know where the colonel was but believed him to be asleep upon one of the transports this seemed odd at such a time but so many of the methods in vogue were odd that we were quite prepared to accept it as a fact however it proved not to be such but for an hour colonel humphrey might just as well have been asleep as nobody knew where he was and nobody could find him and the quay was crammed with some ten thousand men most of whom were working at cross purposes
 at last however after over an hour s industrious and rapid search through this swarming ant heap of humanity wood and i who had separated found colonel humphrey at nearly the same time and were alloted a transport the yucatan she was out in midstream so wood seized a stray launch and boarded her at the same time i happened to find out that she had previously been allotted to two other regiments the second regular infantry and the seventy first new york volunteers which latter regiment alone contained more men than could be put aboard her accordingly i ran at full speed to our train and leaving a strong guard with the baggage i double quicked the rest of the regiment up to the boat just in time to board her as she came into the quay and then to hold her against the second regulars and the seventy first who had arrived a little too late being a shade less ready than we were in the matter of individual initiative there was a good deal of expostulation but we had possession and as the ship could not contain half of the men who had been told to go aboard her the seventy first went away as did all but four companies of the second these latter we took aboard meanwhile a general had caused our train to be unloaded at the end of the quay farthest from where the ship was and the hungry tired men spent most of the day in the labor of bringing down their baggage and the food and ammunition
 the officers horses were on another boat my own being accompanied by my colored body servant marshall the most faithful and loyal of men himself an old soldier of the ninth cavalry marshall had been in indian campaigns and he christened my larger horse rain in the face while the other a pony went by the name of texas
 by the time that night fell and our transport pulled off and anchored in midstream we felt we had spent thirty six tolerably active hours the transport was overloaded the men being packed like sardines not only below but upon the decks so that at night it was only possible to walk about by continually stepping over the bodies of the sleepers the travel rations which had been issued to the men for the voyage were not sufficient because the meat was very bad indeed and when a ration consists of only four or five items which taken together just meet the requirements of a strong and healthy man the loss of one item is a serious thing if we had been given canned corned beef we would have been all right but instead of this the soldiers were issued horrible stuff called canned fresh beef there was no salt in it at the best it was stringy and tasteless at the worst it was nauseating not one fourth of it was ever eaten at all even when the men became very hungry there were no facilities for the men to cook anything there was no ice for them the water was not good and they had no fresh meat or fresh vegetables
 however all these things seemed of small importance compared with the fact that we were really embarked and were with the first expedition to leave our shores but by next morning came the news that the order to sail had been countermanded and that we were to stay where we were for the time being what this meant none of us could understand it turned out later to be due to the blunder of a naval officer who mistook some of our vessels for spaniards and by his report caused consternation in washington until by vigorous scouting on the part of our other ships the illusion was dispelled
 meanwhile the troop ships packed tight with their living freight sweltered in the burning heat of tampa harbor there was nothing whatever for the men to do space being too cramped for amusement or for more drill than was implied in the manual of arms in this we drilled them assiduously and we also continued to hold school for both the officers and the non commissioned officers each troop commander was regarded as responsible for his own non commissioned officers and wood or myself simply dropped in to superintend just as we did with the manual of arms in the officers school captain capron was the special instructor and a most admirable one he was
 the heat the steaming discomfort and the confinement together with the forced inaction were very irksome but everyone made the best of it and there was little or no grumbling even among the men all from the highest to the lowest were bent upon perfecting themselves according to their slender opportunities every book of tactics in the regiment was in use from morning until night and the officers and non commissioned officers were always studying the problems presented at the schools about the only amusement was bathing over the side in which we indulged both in the morning and evening many of the men from the far west had never seen the ocean one of them who knew how to swim was much interested in finding that the ocean water was not drinkable another who had never in his life before seen any water more extensive than the headstream of the rio grande met with an accident later in the voyage that is his hat blew away while we were in mid ocean and i heard him explaining the accident to a friend in the following words o h jim! ma hat blew into the creek! so we lay for nearly a week the vessels swinging around on their anchor chains while the hot water of the bay flowed to and fro around them and the sun burned overhead
 at last on the evening of june 13th we received the welcome order to start ship after ship weighed anchor and went slowly ahead under half steam for the distant mouth of the harbor the bands playing the flags flying the rigging black with the clustered soldiers cheering and shouting to those left behind on the quay and to their fellows on the other ships the channel was very tortuous and we anchored before we had gone far down it after coming within an ace of a bad collision with another transport the next morning we were all again under way and in the afternoon the great fleet steamed southeast until tampa light sank in the distance
 for the next six days we sailed steadily southward and eastward through the wonderful sapphire seas of the west indies the thirty odd transports moved in long parallel lines while ahead and behind and on their flanks the gray hulls of the war ships surged through the blue water we had every variety of craft to guard us from the mighty battle ship and swift cruiser to the converted yachts and the frail venomous looking torpedo boats the war ships watched with ceaseless vigilance by day and night when a sail of any kind appeared instantly one of our guardians steamed toward it ordinarily the torpedo boats were towed once a strange ship steamed up too close and instantly the nearest torpedo boat was slipped like a greyhound from the leash and sped across the water toward it but the stranger proved harmless and the swift delicate death fraught craft returned again
 it was very pleasant sailing southward through the tropic seas toward the unknown we knew not whither we were bound nor what we were to do but we believed that the nearing future held for us many chances of death and hardship of honor and renown if we failed we would share the fate of all who fail but we were sure that we would win that we should score the first great triumph in a mighty world movement at night we looked at the new stars and hailed the southern cross when at last we raised it above the horizon in the daytime we drilled and in the evening we held officers school but there was much time when we had little to do save to scan the wonderful blue sea and watch the flying fish toward evening when the officers clustered together on the forward bridge the band of the second infantry played tune after tune until on our quarter the glorious sun sunk in the red west and one by one the lights blazed out on troop ship and war ship for miles ahead and astern as they steamed onward through the brilliant tropic night
 the men on the ship were young and strong eager to face what lay hidden before them eager for adventure where risk was the price of gain sometimes they talked of what they might do in the future and wondered whether we were to attack santiago or porto rico at other times as they lounged in groups they told stories of their past stories of the mining camps and the cattle ranges of hunting bear and deer of war trails against the indians of lawless deeds of violence and the lawful violence by which they were avenged of brawls in saloons of shrewd deals in cattle and sheep of successful quest for the precious metals stories of brutal wrong and brutal appetite melancholy love tales and memories of nameless heroes masters of men and tamers of horses
 the officers too had many strange experiences to relate none not even llewellen or o neill had been through what was better worth telling or could tell it better than capron he had spent years among the apaches the wildest and fiercest of tribes and again and again had owed his life to his own cool judgment and extraordinary personal prowess he knew the sign language familiar to all the indians of the mountains and the plains and it was curious to find that the signs for different animals for water for sleep and death which he knew from holding intercourse with the tribes of the southeast were exactly like those which i had picked up on my occasional hunting or trading trips among the sioux and mandans of the north he was a great rifle shot and wolf hunter and had many tales to tell of the deeds of gallant hounds and the feats of famous horses he had handled his indian scouts and dealt with the bronco indians the renegades from the tribes in circumstances of extreme peril for he had seen the sullen moody apaches when they suddenly went crazy with wolfish blood lust and in their madness wished to kill whomever was nearest he knew so far as white man could know their ways of thought and how to humor and divert them when on the brink of some dangerous outbreak capron s training and temper fitted him to do great work in war and he looked forward with eager confidence to what the future held for he was sure that for him it held either triumph or death death was the prize he drew
 most of the men had simple souls they could relate facts but they said very little about what they dimly felt bucky o neill however the iron nerved iron willed fighter from arizona the sheriff whose name was a by word of terror to every wrong doer white or red the gambler who with unmoved face would stake and lose every dollar he had in the world he alone among his comrades was a visionary an articulate emotionalist he was very quiet about it never talking unless he was sure of his listener but at night when we leaned on the railing to look at the southern cross he was less apt to tell tales of his hard and stormy past than he was to speak of the mysteries which lie behind courage and fear and love behind animal hatred and animal lust for the pleasures that have tangible shape he had keenly enjoyed life and he could breast its turbulent torrent as few men could he was a practical man who knew how to wrest personal success from adverse forces among money makers politicians and desperadoes alike yet down at bottom what seemed to interest him most was the philosophy of life itself of our understanding of it and of the limitations set to that understanding but he was as far as possible from being a mere dreamer of dreams a stanchly loyal and generous friend he was also exceedingly ambitious on his own account if by risking his life no matter how great the risk he could gain high military distinction he was bent on gaining it he had taken so many chances when death lay on the hazard that he felt the odds were now against him but said he who would not risk his life for a star? had he lived and had the war lasted he would surely have won the eagle if not the star
 we had a good deal of trouble with the transports chiefly because they were not under the control of the navy one of them was towing a schooner and another a scow both of course kept lagging behind finally when we had gone nearly the length of cuba the transport with the schooner sagged very far behind and then our wretched transport was directed by general shafter to fall out of line and keep her company of course we executed the order greatly to the wrath of captain clover who in the gunboat bancroft had charge of the rear of the column for we could be of no earthly use to the other transport and by our presence simply added just so much to captain clover s anxiety as he had two transports to protect instead of one next morning the rest of the convoy were out of sight but we reached them just as they finally turned
 until this we had steamed with the trade wind blowing steadily in our faces but once we were well to eastward of cuba we ran southwest with the wind behind on our quarter and we all knew that our destination was santiago on the morning of the 20th we were close to the cuban coast high mountains rose almost from the water s edge looking huge and barren across the sea we sped onward past guantanamo bay where we saw the little picket ships of the fleet and in the afternoon we sighted santiago harbor with the great war ships standing off and on in front of it gray and sullen in their war paint
 all next day we rolled and wallowed in the seaway waiting until a decision was reached as to where we should land on the morning of june 22d the welcome order for landing came
 we did the landing as we had done everything else that is in a scramble each commander shifting for himself the port at which we landed was called daiquiri a squalid little village where there had been a railway and iron works there were no facilities for landing and the fleet did not have a quarter the number of boats it should have had for the purpose all we could do was to stand in with the transports as close as possible and then row ashore in our own few boats and the boats of the war ships luck favored our regiment my former naval aide while i was assistant secretary of the navy lieutenant sharp was in command of the vixen a converted yacht and everything being managed on the go as you please principle he steamed by us and offered to help put us ashore of course we jumped at the chance wood and i boarded the vixen and there we got lieutenant sharp s black cuban pilot who told us he could take our transport right in to within a few hundred yards of the land accordingly we put him aboard and in he brought her gaining at least a mile and a half by the manoeuvre the other transports followed but we had our berth and were all right
 there was plenty of excitement to the landing in the first place the smaller war vessels shelled daiquiri so as to dislodge any spaniards who might be lurking in the neighborhood and also shelled other places along the coast to keep the enemy puzzled as to our intentions then the surf was high and the landing difficult so that the task of getting the men the ammunition and provisions ashore was not easy each man carried three days field rations and a hundred rounds of ammunition our regiment had accumulated two rapid fire colt automatic guns the gift of stevens kane tiffany and one or two others of the new york men and also a dynamite gun under the immediate charge of sergeant borrowe to get these and especially the last ashore involved no little work and hazard meanwhile from another transport our horses were being landed together with the mules by the simple process of throwing them overboard and letting them swim ashore if they could both of wood s got safely through one of mine was drowned the other little texas got ashore all right while i was superintending the landing at the ruined dock with bucky o neill a boatful of colored infantry soldiers capsized and two of the men went to the bottom bucky o neill plunging in in full uniform to save them but in vain
 however by the late afternoon we had all our men with what ammunition and provisions they could themselves carry landed and were ready for anything that might turn up",2bd23a24231d6d112015fa55a1f99bfcb313c33aa631fdf4ca14e63f0737f2df,7724,46,es,genius,,2026-03-06 18:00:49.071229+00,2023
786,372,"438 u s 265
regents of the university of california
v
bakke no 76 811
supreme court of united states
argued october 12 1977
decided june 28 1978
certiorari to the supreme court of california
 268
269mr justice powell announced the judgment of the court this case presents a challenge to the special admissions program of the petitioner the medical school of the university of california at davis which is designed to assure the admission
 270
of a specified number of students from certain minority groups the superior court of california sustained respondent s challenge holding that petitioner s program violated the california constitution title vi of the civil rights act of 1964 42 u s c 2000d
et seq
 and the equal protection clause of the fourteenth amendment the court enjoined petitioner from considering respondent s race or the race of any other applicant in making admissions decisions it refused however to order respondent s admission to the medical school holding that he had not carried his burden of proving that he would have been admitted but for the constitutional and statutory violations the supreme court of california affirmed those portions of the trial court s judgment declaring the special admissions program unlawful and enjoining petitioner from considering the race of any applicant

 271
it modified that portion of the judgment denying respondent s requested injunction and directed the trial court to order his admission
for the reasons stated in the following opinion i believe that so much of the judgment of the california court as holds petitioner s special admissions program unlawful and directs that respondent be admitted to the medical school must be affirmed for the reasons expressed in a separate opinion my brothers the chief justice mr justice stewart mr justice rehnquist and mr justice stevens concur in this judgment
 272
i also conclude for the reasons stated in the following opinion that the portion of the court s judgment enjoining petitioner from according any consideration to race in its admissions process must be reversed for reasons expressed in separate opinions my brothers mr justice brennan mr justice white mr justice marshall and mr justice blackmun concur in this judgment
affirmed in part and reversed in part
 ithe medical school of the university of california at davis opened in 1968 with an entering class of 50 students in 1971 the size of the entering class was increased to 100 students a level at which it remains no admissions program for disadvantaged or minority students existed when the school opened and the first class contained three asians but no blacks no mexican americans and no american indians over the next two years the faculty devised a special admissions program to increase the representation of disadvantaged students in each medical school class
 the special program consisted of
 273
a separate admissions system operating in coordination with the regular admissions process
under the regular admissions procedure a candidate could submit his application to the medical school beginning in july of the year preceding the academic year for which admission was sought record 149 because of the large number of applications
 the admissions committee screened each one to select candidates for further consideration candidates whose overall undergraduate grade point averages fell below 2 5 on a scale of 4 0 were summarily rejected
id
 at 63 about
 274
one out of six applicants was invited for a personal interview
ibid
 following the interviews each candidate was rated on a scale of 1 to 100 by his interviewers and four other members of the admissions committee the rating embraced the interviewers summaries the candidate s overall grade point average grade point average in science courses scores on the medical college admissions test letters of recommendation extracurricular activities and other biographical data
id
 at 62 the ratings were added together to arrive at each candidate s benchmark score since five committee members rated each candidate in 1973 a perfect score was 500 in 1974 six members rated each candidate so that a perfect score was 600 the full committee then reviewed the file and scores of each applicant and made offers of admission on a rolling basis
 the chairman was responsible for placing names on the waiting list they were not placed in strict numerical order instead the chairman had discretion to include persons with special skills
id
 at 63 64
the special admissions program operated with a separate committee a majority of whom were members of minority groups
id
 at 163 on the 1973 application form candidates were asked to indicate whether they wished to be considered as economically and or educationally disadvantaged applicants on the 1974 form the question was whether they wished to be considered as members of a minority group which the medical school apparently viewed as blacks chicanos asians and american indians
id
 at 65 66 146 197 203 205 216 218 if these questions were answered affirmatively the application was forwarded to the special admissions committee no formal definition of disadvantaged
 275
was ever produced
id
 at 163 164 but the chairman of the special committee screened each application to see whether it reflected economic or educational deprivation
 having passed this initial hurdle the applications then were rated by the special committee in a fashion similar to that used by the general admissions committee except that special candidates did not have to meet the 2 5 grade point average cutoff applied to regular applicants about one fifth of the total number of special applicants were invited for interviews in 1973 and 1974
 following each interview the special committee assigned each special applicant a benchmark score the special committee then presented its top choices to the general admissions committee the latter did not rate or compare the special candidates against the general applicants
id
 at 388 but could reject recommended special candidates for failure to meet course requirements or other specific deficiencies
id
 at 171 172 the special committee continued to recommend special applicants until a number prescribed by faculty vote were admitted while the overall class size was still 50 the prescribed number was 8 in 1973 and 1974 when the class size had doubled to 100 the prescribed number of special admissions also doubled to 16
id
 at 164 166
from the year of the increase in class size1971through 1974 the special program resulted in the admission of 21 black students 30 mexican americans and 12 asians for a total of 63 minority students over the same period the regular admissions program produced 1 black 6 mexican americans
 276
and 37 asians for a total of 44 minority students
 although disadvantaged whites applied to the special program in large numbers see n 5
supra
 none received an offer of admission through that process indeed in 1974 at least the special committee explicitly considered only disadvantaged special applicants who were members of one of the designated minority groups record 171
allan bakke is a white male who applied to the davis medical school in both 1973 and 1974 in both years bakke s application was considered under the general admissions program and he received an interview his 1973 interview was with dr theodore c west who considered bakke a very desirable applicant to medical school
id
 at 225 despite a strong benchmark score of 468 out of 500 bakke was rejected his application had come late in the year and no applicants in the general admissions process with scores below 470 were accepted after bakke s application was completed
id
 at 69 there were four special admissions slots unfilled at that time however for which bakke was not considered
id
 at 70 after his 1973 rejection bakke wrote to dr george h lowrey associate dean and chairman of the admissions committee protesting that the special admissions program operated as a racial and ethnic quota
id
 at 259
 277
bakke s 1974 application was completed early in the year
id
 at 70 his student interviewer gave him an overall rating of 94 finding him friendly well tempered conscientious and delightful to speak with
id
 at 229 his faculty interviewer was by coincidence the same dr lowrey to whom he had written in protest of the special admissions program dr lowrey found bakke rather limited in his approach to the problems of the medical profession and found disturbing bakke s very definite opinions which were based more on his personal viewpoints than upon a study of the total problem
id
 at 226 dr lowrey gave bakke the lowest of his six ratings an 86 his total was 549 out of 600
id
 at 230 again bakke s application was rejected in neither year did the chairman of the admissions committee dr lowrey exercise his discretion to place bakke on the waiting list
id
 at 64 in both years applicants were admitted under the special program with grade point averages mcat scores and benchmark scores significantly lower than bakke s
after the second rejection bakke filed the instant suit in the superior court of california
 he sought mandatory injunctive and declaratory relief compelling his admission to the medical school he alleged that the medical school s special admissions program operated to exclude him from the
 278
school on the basis of his race in violation of his rights under the equal protection clause of the fourteenth amendment
 art i 21 of the california constitution
 and 601 of title vi of the civil rights act of 1964 78 stat 252 42 u s c 2000d
 the university cross complained for a declaration that its special admissions program was lawful the trial
 279
court found that the special program operated as a racial quota because minority applicants in the special program were rated only against one another record 388 and 16 places in the class of 100 were reserved for them
id
 at 295 296 declaring that the university could not take race into account in making admissions decisions the trial court held the challenged program violative of the federal constitution the state constitution and title vi the court refused to order bakke s admission however holding that he had failed to carry his burden of proving that he would have been admitted but for the existence of the special program
bakke appealed from the portion of the trial court judgment denying him admission and the university appealed from the decision that its special admissions program was unlawful and the order enjoining it from considering race in the processing of applications the supreme court of california transferred the case directly from the trial court because of the importance of the issues involved
18 cal 3d 34
39 553 p 2d 1152 1156 the california court accepted the findings of the trial court with respect to the university s program
 because the special admissions program involved a racial classification the supreme court held itself bound to apply strict scrutiny
id
 at 49 553 p 2d at 1162 1163 it then turned to the goals the university presented as justifying the special program although the court agreed that the goals of integrating the medical profession and increasing the number of physicians willing to serve members of minority groups were compelling state interests
id
 at 53 553 p 2d at 1165 it concluded that the special admissions program was not the least intrusive means of achieving those goals without passing on the state constitutional or the federal statutory grounds cited in the trial court s judgment the california court held
 280
that the equal protection clause of the fourteenth amendment required that no applicant may be rejected because of his race in favor of another who is less qualified as measured by standards applied without regard to race
id
 at 55 553 p 2d at 1166
turning to bakke s appeal the court ruled that since bakke had established that the university had discriminated against him on the basis of his race the burden of proof shifted to the university to demonstrate that he would not have been admitted even in the absence of the special admissions program
id
 at 63 64 553 p 2d at 1172 the court analogized bakke s situation to that of a plaintiff under title vii of the civil rights act of 1964 42 u s c 2000e 17 see
e g
franks
v
bowman transportation co
 424 u s 747 772 18 cal 3d at 63 64 553 p 2d at 1172 on this basis the court initially ordered a remand for the purpose of determining whether under the newly allocated burden of proof bakke would have been admitted to either the 1973 or the 1974 entering class in the absence of the special admissions program app a to application for stay 48 in its petition for rehearing below however the university conceded its inability to carry that burden app b to application for stay a19 a20
 the
 281
california court thereupon amended its opinion to direct that the trial court enter judgment ordering bakke s admission to the medical school 18 cal 3d at 64 553 p 2d at 1172 that order was stayed pending review in this court 429 u s 953 we granted certiorari to consider the important constitutional issue 429 u s 1090 iiin this court the parties neither briefed nor argued the applicability of title vi of the civil rights act of 1964 rather as had the california court they focused exclusively upon the validity of the special admissions program under the equal protection clause because it was possible however that a decision on title vi might obviate resort to constitutional interpretation see
ashwander
v
tva
 297 u s 288 346 348 we requested supplementary briefing on the statutory issue 434 u s 900 aat the outset we face the question whether a right of action for private parties exists under title vi respondent argues that there is a private right of action invoking the test set forth in
cort
v
ash
 422 u s 66 78 he contends
 282
that the statute creates a federal right in his favor that legislative history reveals an intent to permit private actions
 that such actions would further the remedial purposes of the statute and that enforcement of federal rights under the civil rights act generally is not relegated to the states in addition he cites several lower court decisions which have recognized or assumed the existence of a private right of action
 petitioner denies the existence of a private right of action arguing that the sole function of 601 see n 11
supra
 was to establish a predicate for administrative action under 602 78 stat 252 42 u s c 2000d 1
 in its view administrative curtailment of federal funds under that section was the only sanction to be imposed upon recipients that
 283
violated 601 petitioner also points out that title vi contains no explicit grant of a private right of action in contrast to titles ii iii iv and vii of the same statute 42 u s c 2000a 3 2000b 2 2000c 8 and 2000e 5
we find it unnecessary to resolve this question in the instant case the question of respondent s right to bring an action under title vi was neither argued nor decided in either of the courts below and this court has been hesitant to review questions not addressed below
mcgoldrick
v
compagnie generale transatlantique
 309 u s 430 434 435 see also
massachusetts
v
westcott
 431 u s 322
cardinale
v
louisiana
 394 u s 437 439 cf
singleton
v
wulff
 428 u s 106 121 we therefore do not address this difficult issue similarly we need not pass
 284
upon petitioner s claim that private plaintiffs under title vi must exhaust administrative remedies we assume only for the purposes of this case that respondent has a right of action under title vi see
lau
v
nichols
 414 u s 563 571 n 2 bthe language of 601 78 stat 252 like that of the equal protection clause is majestic in its sweep no person in the united states shall on the ground of race color or national origin be excluded from participation in be denied the benefits of or be subjected to discrimination under any program or activity receiving federal financial assistance the concept of discrimination like the phrase equal protection of the laws is susceptible of varying interpretations for as mr justice holmes declared word is not a crystal transparent and unchanged it is the skin of a living thought and may vary greatly in color and content according to the circumstances and the time in which it is used
towne
v
eisner
 245 u s 418 425 we must therefore seek whatever aid is available in determining the precise meaning of the statute before us
train
v
colorado public interest research group
 426 u s 1 10 quoting
united states
v
american trucking assns
 310 u s 534 543 544 examination of the voluminous legislative history of title vi reveals a congressional intent to halt federal funding of entities that violate a prohibition of racial discrimination similar to that of the constitution although isolated statements of various legislators taken out of context can be marshaled in support of the proposition that 601 enacted a purely color blind scheme
 without regard to the reach of the equal protection
 285
clause these comments must be read against the background of both the problem that congress was addressing and the broader view of the statute that emerges from a full examination of the legislative debates
the problem confronting congress was discrimination against negro citizens at the hands of recipients of federal moneys indeed the color blindness pronouncements cited in the margin at n 19 generally occur in the midst of extended remarks dealing with the evils of segregation in federally funded programs over and over again proponents of the bill detailed the plight of negroes seeking equal treatment in such programs
 there simply was no reason for congress to consider the validity of hypothetical preferences that might be accorded minority citizens the legislators were dealing with the real and pressing problem of how to guarantee those citizens equal treatment
in addressing that problem supporters of title vi repeatedly declared that the bill enacted constitutional principles for example representative celler the chairman of the house judiciary committee and floor manager of the legislation in the house emphasized this in introducing the bill the bill would offer assurance that hospitals financed by federal money would not deny adequate care to negroes it would prevent abuse of food distribution programs whereby negroes have been known to be denied food
 286
surplus supplies when white persons were given such food it would assure negroes the benefits now accorded only white students in programs of high education financed by federal funds it would in short
assure the existing right to equal treatment
in the enjoyment of federal funds it would not destroy any rights of private property or freedom of association 110 cong rec 1519 other sponsors shared representative celler s view that title vi embodied constitutional principles
in the senate senator humphrey declared that the purpose of title vi was to insure that federal funds are spent in accordance with the constitution and the moral sense of the nation
id
 at 6544 senator ribicoff agreed that title vi embraced the constitutional standard basically there is a constitutional restriction against discrimination in the use of federal funds and title vi simply spells out the procedure to be used in enforcing that restriction
id
 at 13333 other senators expressed similar views
further evidence of the incorporation of a constitutional standard into title vi appears in the repeated refusals of the legislation s supporters precisely to define the term discrimination opponents sharply criticized this failure
 but proponents of the bill merely replied that the meaning of
 287
discrimination would be made clear by reference to the constitution or other existing law for example senator humphrey noted the relevance of the constitution as i have said the bill has a simple purpose that purpose is to give fellow citizensnegroesthe same rights and opportunities that white people take for granted this is no more than what was preached by the prophets and by christ himself it is no more than what our constitution guarantees
id
 at 6553
in view of the clear legislative intent title vi must be held to proscribe only those racial classifications that would violate the equal protection clause or the fifth amendment iiiapetitioner does not deny that decisions based on race or ethnic origin by faculties and administrations of state universities are reviewable under the fourteenth amendment see
e g
missouri ex rel gaines
v
canada
 305 u s 337
sipuel
v
board of regents
 332 u s 631
sweatt
v
painter
 339 u s 629
mclaurin
v
oklahoma state regents
 339 u s 637 for his part respondent does not argue that all racial or ethnic classifications are
per se
invalid see
e g
hirabayashi
v
united states
 320 u s 81
korematsu
v
united states
 323 u s 214
lee
v
washington
 390 u s 333 334
united jewish organizations
v
carey
 430 u s 144 the parties do disagree as to the level of judicial scrutiny to be applied to the special admissions program petitioner argues that the court below erred in applying strict scrutiny as this inexact term has been
 288
applied in our cases that level of review petitioner asserts should be reserved for classifications that disadvantage discrete and insular minorities see
